polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,gcd,zero_terms,galois_group,discriminant
x^5 + 5*x^4 + x^3 - 13*x^2 + 3*x + 1,(69)*x^4 + (144)*x^3 + (9)*x^2 + (-66)*x^1 + (49),(69) * (x^4 + 48/23*x^3 + 3/23*x^2 - 22/23*x + 49/69),69,144,9,-66,49,1,0,F(5),2382032
x^5 + 5*x^4 + 10*x^3 + 20*x^2 + 5*x + 1,(300)*x^4 + (950)*x^3 + (1950)*x^2 + (450)*x^1 + (50),(300) * (x^4 + 19/6*x^3 + 13/2*x^2 + 3/2*x + 1/6),300,950,1950,450,50,50,0,F(5),42050000
x^5 + 5*x^4 + 10*x^3 + 25*x^2 - 10*x + 1,(675)*x^4 + (1950)*x^3 + (3825)*x^2 + (-1575)*x^1 + (150),(675) * (x^4 + 26/9*x^3 + 17/3*x^2 - 7/3*x + 2/9),675,1950,3825,-1575,150,75,0,F(5),91378125
x^5 + 5*x^4 + 14*x^3 + 18*x^2 - 9*x + 1,(334)*x^4 + (694)*x^3 + (150)*x^2 + (-158)*x^1 + (16),(334) * (x^4 + 347/167*x^3 + 75/167*x^2 - 79/167*x + 8/167),334,694,150,-158,16,2,0,F(5),7909200
x^5 + 5*x^4 + 14*x^3 + 18*x^2 + 17*x + 1,(-56)*x^4 + (-216)*x^3 + (-136)*x^2 + (24)*x^1 + (224),(-56) * (x^4 + 27/7*x^3 + 17/7*x^2 - 3/7*x - 4),-56,-216,-136,24,224,8,0,F(5),8998912
x^5 + 5*x^4 + 15*x^3 + 25*x^2 + 25*x + 1,(25)*x^4 + (350)*x^3 + (925)*x^2 + (1150)*x^1 + (575),(25) * (x^4 + 14*x^3 + 37*x^2 + 46*x + 23),25,350,925,1150,575,25,0,F(5),33800000
x^5 + 5*x^4 + 20*x^3 + 10*x^2 + 5*x + 1,(-50)*x^4 + (-3550)*x^3 + (-1950)*x^2 + (-1050)*x^1 + (-200),(-50) * (x^4 + 71*x^3 + 39*x^2 + 21*x + 4),-50,-3550,-1950,-1050,-200,50,0,F(5),42050000
x^5 + 6*x^4 + 6*x^3 - 11*x^2 - 8*x + 1,(84)*x^4 + (347)*x^3 + (447)*x^2 + (150)*x^1 + (81),(84) * (x^4 + 347/84*x^3 + 149/28*x^2 + 25/14*x + 27/28),84,347,447,150,81,1,0,F(5),6725897
x^5 + 6*x^4 + 23*x^3 + 23*x^2 + 9*x + 1,(-35)*x^4 + (-2611)*x^3 + (-3174)*x^2 + (-1312)*x^1 + (-140),(-35) * (x^4 + 373/5*x^3 + 3174/35*x^2 + 1312/35*x + 4),-35,-2611,-3174,-1312,-140,1,0,F(5),3581577
x^5 + 7*x^4 - 8*x^3 + 12*x^2 + 7*x + 1,(5016)*x^4 + (-6644)*x^3 + (7596)*x^2 + (4716)*x^1 + (676),(5016) * (x^4 - 151/114*x^3 + 633/418*x^2 + 393/418*x + 169/1254),5016,-6644,7596,4716,676,4,0,F(5),157216000
x^5 + 7*x^4 - x^3 + 8*x^2 + x + 1,(2971)*x^4 + (-933)*x^3 + (3389)*x^2 + (399)*x^1 + (412),(2971) * (x^4 - 933/2971*x^3 + 3389/2971*x^2 + 399/2971*x + 412/2971),2971,-933,3389,399,412,1,0,F(5),15962337
x^5 + 7*x^4 + 12*x^3 - 8*x^2 + 7*x + 1,(-404)*x^4 + (-1044)*x^3 + (156)*x^2 + (-564)*x^1 + (16),(-404) * (x^4 + 261/101*x^3 - 39/101*x^2 + 141/101*x - 4/101),-404,-1044,156,-564,16,4,0,F(5),157216000
x^5 + 7*x^4 + 16*x^3 - 10*x^2 + 15*x + 1,(-1140)*x^4 + (-3870)*x^3 + (1350)*x^2 + (-3054)*x^1 + (70),(-1140) * (x^4 + 129/38*x^3 - 45/38*x^2 + 509/190*x - 7/114),-1140,-3870,1350,-3054,70,2,0,F(5),5583176272
x^5 + 7*x^4 + 23*x^3 - x^2 + 13*x + 1,(-1355)*x^4 + (-7812)*x^3 + (-133)*x^2 + (-4194)*x^1 + (-137),(-1355) * (x^4 + 7812/1355*x^3 + 133/1355*x^2 + 4194/1355*x + 137/1355),-1355,-7812,-133,-4194,-137,1,0,F(5),6710321232
x^5 + 8*x^4 + 12*x^3 - 18*x^2 - 6*x + 1,(58)*x^4 + (407)*x^3 + (804)*x^2 + (80)*x^1 + (74),(58) * (x^4 + 407/58*x^3 + 402/29*x^2 + 40/29*x + 37/29),58,407,804,80,74,1,0,F(5),11122069
x^5 + 8*x^4 + 15*x^3 - 5*x^2 - 3*x + 1,(1)*x^4 + (43)*x^3 + (92)*x^2 + (-100)*x^1 + (16),x^4 + 43*x^3 + 92*x^2 - 100*x + 16,1,43,92,-100,16,1,0,F(5),44217
x^5 + 8*x^4 + 16*x^3 + 2*x^2 + 14*x + 1,(-114)*x^4 + (-553)*x^3 + (-756)*x^2 + (108)*x^1 + (206),(-114) * (x^4 + 553/114*x^3 + 126/19*x^2 - 18/19*x - 103/57),-114,-553,-756,108,206,1,0,F(5),106953125
x^5 + 9*x^4 - 23*x^3 - 9*x^2 + 3*x + 1,(17461)*x^4 + (-32812)*x^3 + (-13731)*x^2 + (4462)*x^1 + (1521),(17461) * (x^4 - 32812/17461*x^3 - 13731/17461*x^2 + 4462/17461*x + 1521/17461),17461,-32812,-13731,4462,1521,1,0,F(5),108578000
x^5 + 9*x^4 - 23*x^3 + 21*x^2 - 7*x + 1,(19231)*x^4 + (-42892)*x^3 + (37259)*x^2 + (-12188)*x^1 + (1711),(19231) * (x^4 - 42892/19231*x^3 + 37259/19231*x^2 - 12188/19231*x + 1711/19231),19231,-42892,37259,-12188,1711,1,0,F(5),9522000
x^5 + 9*x^4 + 17*x^3 - 9*x^2 - 7*x + 1,(451)*x^4 + (1298)*x^3 + (-11)*x^2 + (-418)*x^1 + (121),(451) * (x^4 + 118/41*x^3 - 1/41*x^2 - 38/41*x + 11/41),451,1298,-11,-418,121,11,0,F(5),117128000
x^5 + 9*x^4 + 19*x^3 - 9*x^2 - 15*x + 1,(49)*x^4 + (452)*x^3 + (1119)*x^2 + (364)*x^1 + (225),(49) * (x^4 + 452/49*x^3 + 1119/49*x^2 + 52/7*x + 225/49),49,452,1119,364,225,1,0,F(5),2382032
x^5 + 9*x^4 + 22*x^3 + 6*x^2 + 3*x + 1,(-134)*x^4 + (-502)*x^3 + (-366)*x^2 + (-218)*x^1 + (-24),(-134) * (x^4 + 251/67*x^3 + 183/67*x^2 + 109/67*x + 12/67),-134,-502,-366,-218,-24,2,0,F(5),5618000
x^5 + 9*x^4 + 23*x^3 + 23*x^2 + 6*x + 1,(514)*x^4 + (1805)*x^3 + (2001)*x^2 + (452)*x^1 + (52),(514) * (x^4 + 1805/514*x^3 + 2001/514*x^2 + 226/257*x + 26/257),514,1805,2001,452,52,1,0,F(5),3581577
x^5 + 13*x^4 - x^3 + 23*x^2 + 7*x + 1,(31099)*x^4 + (-7074)*x^3 + (55103)*x^2 + (17028)*x^1 + (2413),(31099) * (x^4 - 7074/31099*x^3 + 55103/31099*x^2 + 17028/31099*x + 2413/31099),31099,-7074,55103,17028,2413,1,0,F(5),6710321232
x^5 + 13*x^4 + 22*x^3 + 6*x^2 - 5*x + 1,(12450)*x^4 + (24166)*x^3 + (7182)*x^2 + (-5814)*x^1 + (1108),(12450) * (x^4 + 12083/6225*x^3 + 1197/2075*x^2 - 969/2075*x + 554/6225),12450,24166,7182,-5814,1108,2,0,F(5),84399952
x^5 + 14*x^4 - 15*x^3 + 19*x^2 - 3*x + 1,(55657)*x^4 + (-60635)*x^3 + (71768)*x^2 + (-11386)*x^1 + (3688),(55657) * (x^4 - 60635/55657*x^3 + 71768/55657*x^2 - 11386/55657*x + 3688/55657),55657,-60635,71768,-11386,3688,1,0,F(5),2318783697
x^5 + 14*x^4 + 2*x^3 + 16*x^2 + 8*x + 1,(37696)*x^4 + (1703)*x^3 + (42654)*x^2 + (22002)*x^1 + (2776),(37696) * (x^4 + 1703/37696*x^3 + 21327/18848*x^2 + 579/992*x + 347/4712),37696,1703,42654,22002,2776,1,0,F(5),106953125
x^5 + 15*x^4 - 10*x^3 + 16*x^2 + 7*x + 1,(63610)*x^4 + (-46030)*x^3 + (64034)*x^2 + (28658)*x^1 + (4104),(63610) * (x^4 - 4603/6361*x^3 + 32017/31805*x^2 + 14329/31805*x + 2052/31805),63610,-46030,64034,28658,4104,2,0,F(5),5583176272
x^5 + 17*x^4 - 8*x^3 + 2*x^2 - 3*x + 1,(95586)*x^4 + (-44094)*x^3 + (11586)*x^2 + (-16674)*x^1 + (5476),(95586) * (x^4 - 7349/15931*x^3 + 1931/15931*x^2 - 2779/15931*x + 2738/47793),95586,-44094,11586,-16674,5476,2,0,F(5),23762000
x^5 + 17*x^4 + 12*x^3 + 22*x^2 - 3*x + 1,(69046)*x^4 + (46306)*x^3 + (95066)*x^2 + (-13234)*x^1 + (4216),(69046) * (x^4 + 23153/34523*x^3 + 47533/34523*x^2 - 6617/34523*x + 2108/34523),69046,46306,95066,-13234,4216,2,0,F(5),17111250000
x^5 + 17*x^4 + 18*x^3 + 14*x^2 + 5*x + 1,(60160)*x^4 + (64760)*x^3 + (51800)*x^2 + (18696)*x^1 + (3784),(60160) * (x^4 + 1619/1504*x^3 + 1295/1504*x^2 + 2337/7520*x + 473/7520),60160,64760,51800,18696,3784,8,0,F(5),8998912
x^5 + 19*x^4 - 25*x^3 + 11*x^2 - 3*x + 1,(179245)*x^4 + (-225872)*x^3 + (98311)*x^2 + (-26810)*x^1 + (8823),(179245) * (x^4 - 225872/179245*x^3 + 98311/179245*x^2 - 5362/35849*x + 8823/179245),179245,-225872,98311,-26810,8823,1,0,F(5),130800592
x^5 + 19*x^4 + 2*x^3 + 6*x^2 + 3*x + 1,(127366)*x^4 + (10968)*x^3 + (39204)*x^2 + (19912)*x^1 + (6746),(127366) * (x^4 + 5484/63683*x^3 + 19602/63683*x^2 + 9956/63683*x + 3373/63683),127366,10968,39204,19912,6746,2,0,F(5),640000000
x^5 + 20*x^4 - 10*x^2 + 1,(158800)*x^4 + (3975)*x^3 + (-79400)*x^2 + (-400)*x^1 + (7950),(158800) * (x^4 + 159/6352*x^3 - 1/2*x^2 - 1/397*x + 159/3176),158800,3975,-79400,-400,7950,25,0,F(5),50403125
x^5 + 20*x^4 + 10*x^2 + 1,(161200)*x^4 + (-4025)*x^3 + (80600)*x^2 + (-400)*x^1 + (8050),(161200) * (x^4 - 161/6448*x^3 + 1/2*x^2 - 1/403*x + 161/3224),161200,-4025,80600,-400,8050,25,0,F(5),52003125
x^5 + 23*x^4 + 2*x^3 + 2*x^2 - 3*x + 1,(274888)*x^4 + (23414)*x^3 + (25238)*x^2 + (-36542)*x^1 + (12002),(274888) * (x^4 + 11707/137444*x^3 + 12619/137444*x^2 - 18271/137444*x + 6001/137444),274888,23414,25238,-36542,12002,2,0,F(5),1908366928
x^5 + 25*x^4 - 25*x^3 + 15*x^2 - 5*x + 1,(473575)*x^4 + (-466150)*x^3 + (276775)*x^2 + (-91800)*x^1 + (18225),(473575) * (x^4 - 18646/18943*x^3 + 11071/18943*x^2 - 3672/18943*x + 729/18943),473575,-466150,276775,-91800,18225,25,0,F(5),68450000
x^5 + 25*x^4 + 25*x^3 + 15*x^2 + 5*x + 1,(317175)*x^4 + (322350)*x^3 + (195525)*x^2 + (65550)*x^1 + (13225),(317175) * (x^4 + 4298/4229*x^3 + 2607/4229*x^2 + 874/4229*x + 529/12687),317175,322350,195525,65550,13225,25,0,F(5),33800000
x^5 - 25*x^4 + 25*x^3 - 5*x + 1,(315075)*x^4 + (-329025)*x^3 + (3375)*x^2 + (64875)*x^1 + (-13100),(315075) * (x^4 - 4387/4201*x^3 + 45/4201*x^2 + 865/4201*x - 524/12603),315075,-329025,3375,64875,-13100,25,0,A5,43890625
x^5 - 25*x^4 + 25*x^3 + 13*x^2 - 10*x + 1,(313200)*x^4 + (-334125)*x^3 + (-162729)*x^2 + (129330)*x^1 + (-12960),(313200) * (x^4 - 495/464*x^3 - 6027/11600*x^2 + 479/1160*x - 6/145),313200,-334125,-162729,129330,-12960,27,0,A5,18451690569
x^5 - 24*x^4 + 11*x^3 + 23*x^2 - 10*x + 1,(297418)*x^4 + (-152365)*x^3 + (-282893)*x^2 + (124979)*x^1 + (-12553),(297418) * (x^4 - 152365/297418*x^3 - 282893/297418*x^2 + 124979/297418*x - 12553/297418),297418,-152365,-282893,124979,-12553,1,0,A5,2059525924
x^5 - 24*x^4 + 20*x^3 + 13*x^2 - 12*x + 1,(274084)*x^4 + (-244489)*x^3 + (-146199)*x^2 + (140768)*x^1 + (-11695),(274084) * (x^4 - 244489/274084*x^3 - 146199/274084*x^2 + 35192/68521*x - 11695/274084),274084,-244489,-146199,140768,-11695,1,0,A5,5073855361
x^5 - 23*x^4 + 25*x^3 + 19*x^2 - 20*x + 1,(213894)*x^4 + (-254271)*x^3 + (-173799)*x^2 + (193266)*x^1 + (-9372),(213894) * (x^4 - 84757/71298*x^3 - 6437/7922*x^2 + 3579/3961*x - 1562/35649),213894,-254271,-173799,193266,-9372,3,0,A5,128868794289
x^5 - 20*x^4 + 12*x^3 + 19*x^2 - 14*x + 1,(134506)*x^4 + (-91329)*x^3 + (-124779)*x^2 + (95706)*x^1 + (-6749),(134506) * (x^4 - 91329/134506*x^3 - 124779/134506*x^2 + 47853/67253*x - 6749/134506),134506,-91329,-124779,95706,-6749,1,0,A5,2411693881
x^5 - 20*x^4 + 19*x^3 + 25*x^2 - 23*x + 1,(120789)*x^4 + (-130665)*x^3 + (-147312)*x^2 + (143370)*x^1 + (-5826),(120789) * (x^4 - 43555/40263*x^3 - 16368/13421*x^2 + 15930/13421*x - 1942/40263),120789,-130665,-147312,143370,-5826,3,0,A5,128868794289
x^5 - 18*x^4 + 11*x^3 + 11*x^2 - 8*x + 1,(86572)*x^4 + (-58585)*x^3 + (-51577)*x^2 + (39149)*x^1 + (-4921),(86572) * (x^4 - 58585/86572*x^3 - 51577/86572*x^2 + 39149/86572*x - 4921/86572),86572,-58585,-51577,39149,-4921,1,0,A5,210540100
x^5 - 17*x^4 - 21*x^3 + 15*x^2 + 11*x + 1,(113935)*x^4 + (126330)*x^3 + (-96245)*x^2 + (-68450)*x^1 + (-6145),(113935) * (x^4 + 25266/22787*x^3 - 19249/22787*x^2 - 13690/22787*x - 1229/22787),113935,126330,-96245,-68450,-6145,5,0,A5,16744360000
x^5 - 15*x^4 + 7*x^3 + 15*x^2 - 10*x + 1,(41746)*x^4 + (-23875)*x^3 + (-39895)*x^2 + (27940)*x^1 + (-2780),(41746) * (x^4 - 23875/41746*x^3 - 39895/41746*x^2 + 13970/20873*x - 1390/20873),41746,-23875,-39895,27940,-2780,1,0,A5,318943881
x^5 - 14*x^4 - 23*x^3 + 14*x^2 + 24*x + 1,(61536)*x^4 + (88455)*x^3 + (-59730)*x^2 + (-93825)*x^1 + (-3386),(61536) * (x^4 + 29485/20512*x^3 - 9955/10256*x^2 - 31275/20512*x - 1693/30768),61536,88455,-59730,-93825,-3386,1,0,A5,11459060209
x^5 - 14*x^4 + 19*x^3 + 12*x^2 - 20*x + 1,(20532)*x^4 + (-33521)*x^3 + (-15114)*x^2 + (31149)*x^1 + (-1220),(20532) * (x^4 - 33521/20532*x^3 - 2519/3422*x^2 + 10383/6844*x - 305/5133),20532,-33521,-15114,31149,-1220,1,0,A5,2411693881
x^5 - 13*x^4 - 9*x^3 + 11*x^2 + 8*x + 1,(35512)*x^4 + (21641)*x^3 + (-29455)*x^2 + (-20652)*x^1 + (-2546),(35512) * (x^4 + 21641/35512*x^3 - 29455/35512*x^2 - 5163/8878*x - 1273/17756),35512,21641,-29455,-20652,-2546,1,0,A5,136866601
x^5 - 13*x^4 - x^3 + 17*x^2 - 8*x + 1,(28204)*x^4 + (-1581)*x^3 + (-34077)*x^2 + (16604)*x^1 + (-2100),(28204) * (x^4 - 1581/28204*x^3 - 34077/28204*x^2 + 4151/7051*x - 525/7051),28204,-1581,-34077,16604,-2100,1,0,A5,5184729
x^5 - 12*x^4 + 13*x^3 + 20*x^2 - 24*x + 1,(10972)*x^4 + (-16153)*x^3 + (-15156)*x^2 + (21967)*x^1 + (-428),(10972) * (x^4 - 16153/10972*x^3 - 3789/2743*x^2 + 21967/10972*x - 107/2743),10972,-16153,-15156,21967,-428,1,0,A5,5073855361
x^5 - 12*x^4 + 20*x^3 + x^2 - 8*x + 1,(7984)*x^4 + (-15961)*x^3 + (413)*x^2 + (5828)*x^1 + (-699),(7984) * (x^4 - 15961/7984*x^3 + 413/7984*x^2 + 1457/1996*x - 699/7984),7984,-15961,413,5828,-699,1,0,A5,349054489
x^5 - 12*x^4 + 21*x^3 - x^2 - 11*x + 1,(7617)*x^4 + (-16177)*x^3 + (2262)*x^2 + (7770)*x^1 + (-604),(7617) * (x^4 - 16177/7617*x^3 + 754/2539*x^2 + 2590/2539*x - 604/7617),7617,-16177,2262,7770,-604,1,0,A5,119486761
x^5 - 11*x^4 - 19*x^3 + 11*x^2 + 20*x + 1,(26554)*x^4 + (38849)*x^3 + (-25383)*x^2 + (-41386)*x^1 + (-1712),(26554) * (x^4 + 38849/26554*x^3 - 25383/26554*x^2 - 20693/13277*x - 856/13277),26554,38849,-25383,-41386,-1712,1,0,A5,1871687169
x^5 - 11*x^4 - x^3 + 21*x^2 - 12*x + 1,(14044)*x^4 + (-2367)*x^3 + (-23277)*x^2 + (14116)*x^1 + (-1126),(14044) * (x^4 - 2367/14044*x^3 - 23277/14044*x^2 + 3529/3511*x - 563/7022),14044,-2367,-23277,14116,-1126,1,0,A5,119486761
x^5 - 10*x^4 - 23*x^3 + 25*x^2 + 16*x + 1,(21876)*x^4 + (35855)*x^3 + (-44193)*x^2 + (-27105)*x^1 + (-1539),(21876) * (x^4 + 35855/21876*x^3 - 14731/7292*x^2 - 9035/7292*x - 513/7292),21876,35855,-44193,-27105,-1539,1,0,A5,68961911236
x^5 - 10*x^4 + 13*x^3 + 25*x^2 - 25*x + 1,(3051)*x^4 + (-6615)*x^3 + (-4050)*x^2 + (6210)*x^1 + (270),(3051) * (x^4 - 245/113*x^3 - 150/113*x^2 + 230/113*x + 10/113),3051,-6615,-4050,6210,270,27,0,A5,18451690569
x^5 - 10*x^4 + 15*x^3 + 7*x^2 - 15*x + 1,(3205)*x^4 + (-6515)*x^3 + (-934)*x^2 + (4880)*x^1 + (-140),(3205) * (x^4 - 1303/641*x^3 - 934/3205*x^2 + 976/641*x - 28/641),3205,-6515,-934,4880,-140,1,0,A5,318943881
x^5 - 10*x^4 + 23*x^3 + 11*x^2 - 24*x + 1,(316)*x^4 + (-1609)*x^3 + (2207)*x^2 + (-671)*x^1 + (551),(316) * (x^4 - 1609/316*x^3 + 2207/316*x^2 - 671/316*x + 551/316),316,-1609,2207,-671,551,1,0,A5,2059525924
x^5 - 9*x^4 - 25*x^3 + 17*x^2 + 10*x + 1,(18118)*x^4 + (34853)*x^3 + (-26017)*x^2 + (-14716)*x^1 + (-1444),(18118) * (x^4 + 34853/18118*x^3 - 26017/18118*x^2 - 7358/9059*x - 722/9059),18118,34853,-26017,-14716,-1444,1,0,A5,3534183601
x^5 - 9*x^4 - 23*x^3 + 22*x^2 + 15*x + 1,(16579)*x^4 + (28877)*x^3 + (-31323)*x^2 + (-20351)*x^1 + (-1222),(16579) * (x^4 + 28877/16579*x^3 - 31323/16579*x^2 - 20351/16579*x - 1222/16579),16579,28877,-31323,-20351,-1222,1,0,A5,41602537089
x^5 - 9*x^4 - 15*x^3 + 11*x^2 + 8*x + 1,(12822)*x^4 + (16643)*x^3 + (-13503)*x^2 + (-9366)*x^1 + (-1150),(12822) * (x^4 + 16643/12822*x^3 - 4501/4274*x^2 - 1561/2137*x - 575/6411),12822,16643,-13503,-9366,-1150,1,0,A5,278923401
x^5 - 9*x^4 - 3*x^3 + 17*x^2 + 10*x + 1,(6744)*x^4 + (1127)*x^3 + (-12333)*x^2 + (-6906)*x^1 + (-652),(6744) * (x^4 + 1127/6744*x^3 - 4111/2248*x^2 - 1151/1124*x - 163/1686),6744,1127,-12333,-6906,-652,1,0,A5,185313769
x^5 - 9*x^4 - 2*x^3 + 17*x^2 - 9*x + 1,(6604)*x^4 + (-775)*x^3 + (-10134)*x^2 + (5761)*x^1 + (-635),(6604) * (x^4 - 775/6604*x^3 - 5067/3302*x^2 + 5761/6604*x - 5/52),6604,-775,-10134,5761,-635,1,0,A5,30991489
x^5 - 9*x^4 + 17*x^3 - 2*x^2 - 9*x + 1,(1075)*x^4 + (-2827)*x^3 + (981)*x^2 + (1049)*x^1 + (-46),(1075) * (x^4 - 2827/1075*x^3 + 981/1075*x^2 + 1049/1075*x - 46/1075),1075,-2827,981,1049,-46,1,0,A5,30991489
x^5 - 9*x^4 + 17*x^3 + 19*x^2 + 24*x + 1,(-554)*x^4 + (1835)*x^3 + (-375)*x^2 + (1130)*x^1 + (554),(-554) * (x^4 - 1835/554*x^3 + 375/554*x^2 - 565/277*x - 1),-554,1835,-375,1130,554,1,0,A5,7918686169
x^5 - 9*x^4 + 21*x^3 + 14*x^2 - 7*x + 1,(-831)*x^4 + (2495)*x^3 + (2697)*x^2 + (-1257)*x^1 + (146),(-831) * (x^4 - 2495/831*x^3 - 899/277*x^2 + 419/277*x - 146/831),-831,2495,2697,-1257,146,1,0,A5,258277041
x^5 - 9*x^4 + 22*x^3 + 8*x^2 + x + 1,(-860)*x^4 + (2888)*x^3 + (1156)*x^2 + (-56)*x^1 + (104),(-860) * (x^4 - 722/215*x^3 - 289/215*x^2 + 14/215*x - 26/215),-860,2888,1156,-56,104,4,0,A5,152967424
x^5 - 9*x^4 + 23*x^3 - 11*x^2 + 1,(-44)*x^4 + (107)*x^3 + (135)*x^2 + (-196)*x^1 + (44),(-44) * (x^4 - 107/44*x^3 - 135/44*x^2 + 49/11*x - 1),-44,107,135,-196,44,1,0,A5,990025
x^5 - 9*x^4 + 23*x^3 + 23*x^2 + 7*x + 1,(-1985)*x^4 + (7178)*x^3 + (6767)*x^2 + (1946)*x^1 + (263),(-1985) * (x^4 - 7178/1985*x^3 - 6767/1985*x^2 - 1946/1985*x - 263/1985),-1985,7178,6767,1946,263,1,0,A5,74511424
x^5 - 8*x^4 - 25*x^3 + 7*x^2 + 12*x + 1,(14080)*x^4 + (30899)*x^3 + (-9691)*x^2 + (-14927)*x^1 + (-1133),(14080) * (x^4 + 2809/1280*x^3 - 881/1280*x^2 - 1357/1280*x - 103/1280),14080,30899,-9691,-14927,-1133,11,0,A5,12936787600
x^5 - 8*x^4 - 23*x^3 + 19*x^2 + 14*x + 1,(12450)*x^4 + (23003)*x^3 + (-21561)*x^2 + (-15027)*x^1 + (-957),(12450) * (x^4 + 23003/12450*x^3 - 7187/4150*x^2 - 5009/4150*x - 319/4150),12450,23003,-21561,-15027,-957,1,0,A5,24788613136
x^5 - 8*x^4 - 3*x^3 + 25*x^2 + 17*x + 1,(3637)*x^4 + (251)*x^3 + (-10594)*x^2 + (-6560)*x^1 + (-194),(3637) * (x^4 + 251/3637*x^3 - 10594/3637*x^2 - 6560/3637*x - 194/3637),3637,251,-10594,-6560,-194,1,0,A5,1786330225
x^5 - 8*x^4 + x^3 + 20*x^2 - 12*x + 1,(3000)*x^4 + (-2217)*x^3 + (-5124)*x^2 + (3531)*x^1 + (-236),(3000) * (x^4 - 739/1000*x^3 - 427/250*x^2 + 1177/1000*x - 59/750),3000,-2217,-5124,3531,-236,1,0,A5,349054489
x^5 - 8*x^4 + 8*x^3 + 23*x^2 + 10*x + 1,(538)*x^4 + (-777)*x^3 + (-1567)*x^2 + (-594)*x^1 + (-41),(538) * (x^4 - 777/538*x^3 - 1567/538*x^2 - 297/269*x - 41/538),538,-777,-1567,-594,-41,1,0,A5,7017201
x^5 - 8*x^4 + 11*x^3 + 11*x^2 - 18*x + 1,(802)*x^4 + (-2045)*x^3 + (403)*x^2 + (979)*x^1 + (219),(802) * (x^4 - 2045/802*x^3 + 403/802*x^2 + 979/802*x + 219/802),802,-2045,403,979,219,1,0,A5,210540100
x^5 - 8*x^4 + 13*x^3 + 22*x^2 - 2*x + 1,(-414)*x^4 + (639)*x^3 + (2466)*x^2 + (-333)*x^1 + (18),(-414) * (x^4 - 71/46*x^3 - 137/23*x^2 + 37/46*x - 1/23),-414,639,2466,-333,18,9,0,A5,422179209
x^5 - 8*x^4 + 16*x^3 + 7*x^2 + 10*x + 1,(-486)*x^4 + (1431)*x^3 + (81)*x^2 + (486)*x^1 + (135),(-486) * (x^4 - 53/18*x^3 - 1/6*x^2 - x - 5/18),-486,1431,81,486,135,27,0,A5,281132289
x^5 - 8*x^4 + 17*x^3 - x^2 - 13*x + 1,(55)*x^4 + (-349)*x^3 + (708)*x^2 + (-448)*x^1 + (196),(55) * (x^4 - 349/55*x^3 + 708/55*x^2 - 448/55*x + 196/55),55,-349,708,-448,196,1,0,A5,5184729
x^5 - 8*x^4 + 17*x^3 + 9*x^2 + 2*x + 1,(-650)*x^4 + (1891)*x^3 + (1043)*x^2 + (77)*x^1 + (81),(-650) * (x^4 - 1891/650*x^3 - 1043/650*x^2 - 77/650*x - 81/650),-650,1891,1043,77,81,1,0,A5,55621764
x^5 - 8*x^4 + 18*x^3 - 9*x^2 + 14*x + 1,(-146)*x^4 + (543)*x^3 + (-371)*x^2 + (-392)*x^1 + (215),(-146) * (x^4 - 543/146*x^3 + 371/146*x^2 + 196/73*x - 215/146),-146,543,-371,-392,215,1,0,A5,148620481
x^5 - 8*x^4 + 23*x^3 + 24*x^2 + 6*x + 1,(-2390)*x^4 + (10551)*x^3 + (10434)*x^2 + (2461)*x^1 + (380),(-2390) * (x^4 - 10551/2390*x^3 - 5217/1195*x^2 - 2461/2390*x - 38/239),-2390,10551,10434,2461,380,1,0,A5,566773249
x^5 - 8*x^4 + 24*x^3 + 13*x^2 - 6*x + 1,(-1814)*x^4 + (8695)*x^3 + (5209)*x^2 + (-2422)*x^1 + (357),(-1814) * (x^4 - 8695/1814*x^3 - 5209/1814*x^2 + 1211/907*x - 357/1814),-1814,8695,5209,-2422,357,1,0,A5,1289887225
x^5 - 8*x^4 + 25*x^3 + 21*x^2 + 19*x + 1,(-2697)*x^4 + (13195)*x^3 + (9396)*x^2 + (8874)*x^1 + (754),(-2697) * (x^4 - 455/93*x^3 - 108/31*x^2 - 102/31*x - 26/93),-2697,13195,9396,8874,754,29,0,A5,36445482649
x^5 - 7*x^4 - 24*x^3 + 5*x^2 + 11*x + 1,(10210)*x^4 + (23189)*x^3 + (-5548)*x^2 + (-10599)*x^1 + (-869),(10210) * (x^4 + 23189/10210*x^3 - 2774/5105*x^2 - 10599/10210*x - 869/10210),10210,23189,-5548,-10599,-869,1,0,A5,7182732001
x^5 - 7*x^4 - 23*x^3 + 16*x^2 + 13*x + 1,(9285)*x^4 + (18113)*x^3 + (-14319)*x^2 + (-10893)*x^1 + (-738),(9285) * (x^4 + 18113/9285*x^3 - 4773/3095*x^2 - 3631/3095*x - 246/3095),9285,18113,-14319,-10893,-738,1,0,A5,14654797249
x^5 - 7*x^4 + 12*x^3 + 4*x^2 - 3*x + 1,(-86)*x^4 + (124)*x^3 + (332)*x^2 + (-196)*x^1 + (22),(-86) * (x^4 - 62/43*x^3 - 166/43*x^2 + 98/43*x - 11/43),-86,124,332,-196,22,2,0,A5,3154176
x^5 - 7*x^4 + 12*x^3 + 20*x^2 + 5*x + 1,(-878)*x^4 + (2036)*x^3 + (3380)*x^2 + (756)*x^1 + (118),(-878) * (x^4 - 1018/439*x^3 - 1690/439*x^2 - 378/439*x - 59/439),-878,2036,3380,756,118,2,0,A5,143616256
